Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2024-02-12 12:10:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,c29f37a8-a0d2-4234-b8cb-7628edf20d28
2024-02-12 12:04:06.544,Adjust balance,,Metro Card,2.00,INR,INCOME,,,,,,,,f40fb071-e685-493d-8aa2-6092d2fae6bb
2024-02-11 14:46:45.004,Snacks,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,74249cc1-c199-4b99-8730-c6fc7b2dbdc8
2024-02-10 13:18:00.000,Snacks,Food & Drinks,Savings Bank,45.00,INR,EXPENSE,,,,,,,,e0de97e9-4f44-43c3-b6d2-7993ee603f4e
2024-02-10 13:18:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,6eb0f01d-e750-4ff1-ab33-6dafaf42855d
2024-02-09 13:17:00.000,Snacks,Food & Drinks,Savings Bank,145.00,INR,EXPENSE,,,,,,,,d42751f9-e321-4135-afde-cdf1a06abc56
2024-02-09 13:17:00.000,Pants,Bills & Fees,Savings Bank,998.00,INR,EXPENSE,,,,,,,,060ac70f-bab8-4a4a-a097-6117fa1f624f
2024-02-09 13:16:00.000,,,Savings Bank,2.00,INR,INCOME,,,,,,,,279c0d55-905f-4251-be74-b63c3132954d
2024-02-08 14:44:22.286,Ice cream,Bills & Fees,Savings Bank,102.00,INR,EXPENSE,,,,,,,,ad8e486c-5e2a-4a11-b9fe-193436acb103
2024-02-08 12:48:01.542,Pizza,Food & Drinks,Savings Bank,247.00,INR,EXPENSE,,,,,,,,b01b3057-4d4c-42ca-a415-853988d601f4
2024-02-08 12:47:51.684,,,Savings Bank,2.00,INR,EXPENSE,,,,,,,,d838872e-9c06-45bc-938c-77fdaa1a262c
2024-02-08 05:00:00.000,Shirt,Bills & Fees,Savings Bank,999.00,INR,EXPENSE,,,,,,,,1dc7a9b4-0430-4421-b4e4-46c4effd741c
2024-02-08 05:00:00.000,Pant,Bills & Fees,Savings Bank,799.00,INR,EXPENSE,,,,,,,,471a4ec1-e19e-4733-b634-271fc9125516
2024-02-07 12:13:11.151,RtA,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,dd5d2835-1b0a-471f-9f71-ec6d80ee22ae
2024-02-07 03:34:00.000,UPI lite,Bills & Fees,Savings Bank,1.00,INR,EXPENSE,,,,,,,,63eddb48-80da-418f-a86b-dafd95195187
2024-02-06 08:47:07.084,Bus Pass,Transport,Savings Bank,440.00,INR,EXPENSE,,,,,,,,99328e74-8724-4638-8d70-2d25bfcec92d
2024-02-06 05:43:00.000,Baba,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,1d11a99a-7348-4949-ada7-30d3a8097e6f
2024-02-05 14:21:42.297,Withdraw,,Savings Bank,0.00,INR,TRANSFER,400.00,INR,Cash,400.00,INR,,,b7c0856f-3aae-41b7-84ac-6708a78ca23c
2024-02-05 14:21:25.901,Snacks,Food & Drinks,Savings Bank,90.00,INR,EXPENSE,,,,,,,,b5cccc28-c12f-4413-9651-d8ecf7af23ce
2024-02-05 14:21:18.327,Exam,Bills & Fees,Savings Bank,400.00,INR,EXPENSE,,,,,,,,deadec63-2646-49bb-9802-98112a167b2b
2024-02-05 14:20:10.098,Adjust balance,,Cash,40.00,INR,EXPENSE,,,,,,,,0e303bdc-09f4-47af-bf1f-2e165527d4cb
2024-02-03 15:19:20.909,Stonks,Bills & Fees,Savings Bank,4.45,INR,INCOME,,,,,,,,820811e1-ba26-45d1-b860-f5368ff83e6a
2024-02-03 15:15:18.470,Baba birthday,Bills & Fees,Savings Bank,839.00,INR,EXPENSE,,,,,,,,299ce943-18e0-4453-ae93-6fe02398e695
2024-02-03 03:49:08.591,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,75624ff4-1667-4366-af86-9a159b53d3a8
2024-02-03 02:57:54.135,Baba,Bills & Fees,Savings Bank,"2,000.00",INR,EXPENSE,,,,,,,,053746fe-3d7b-45c3-b2d2-331b66013b70
2024-02-02 02:58:00.000,Petrol,Transport,Savings Bank,200.00,INR,EXPENSE,,,,,,,,19717a84-a4af-458e-8f47-cb783c18e2f7
2024-02-02 02:58:00.000,Book,Bills & Fees,Savings Bank,299.00,INR,EXPENSE,,,,,,,,6cbacbd5-65fd-4b8f-b06e-df2274b10d26
2024-02-01 15:40:10.023,Netflix,Bills & Fees,Savings Bank,99.00,INR,EXPENSE,,,,,,,,fd6ef510-2661-4442-ab50-2993080907b4
2024-02-01 15:40:02.903,Snacks,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,201d5cba-12b0-4bd1-8f39-4af868e31339
2024-02-01 02:56:00.000,Petrol,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,3342c9d0-9954-418e-a794-368926d9a0bf
2024-02-01 02:49:46.271,Chotu,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,7bf4d996-6c65-4aaf-b3e8-11d6e1920314
2024-02-01 02:49:36.606,Gym,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,d691831c-f13e-43db-b7d0-47797e71314b
2024-01-31 13:33:53.151,Milk,Bills & Fees,Savings Bank,88.00,INR,EXPENSE,,,,,,,,6f7937d1-4f19-43b0-8995-ce40e9f86c11
2024-01-31 13:33:38.053,Petrol,Transport,Savings Bank,100.00,INR,EXPENSE,,,,,,,,d385a8ba-2629-4327-b06d-10858e5a3431
2024-01-31 09:29:10.277,Sid,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,9cda5ee8-bf4c-4cb1-aaeb-3c06ca6383cd
2024-01-31 09:29:03.375,Baba,Bills & Fees,Savings Bank,"5,000.00",INR,EXPENSE,,,,,,,,e7880d54-b894-4a12-b013-5b03d16b27db
2024-01-31 08:04:16.692,Snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,b5dc83a3-cb88-42c5-a56f-47cb2239dc44
2024-01-31 08:04:06.993,Chotu,Bills & Fees,Savings Bank,100.00,INR,INCOME,,,,,,,,0c443baf-5e95-445d-a5c2-656b2c7b1a09
2024-01-31 08:03:56.481,Petrol,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,62118d67-5a0f-42f1-bb02-34099c26f44d
2024-01-31 08:03:25.837,Salary,Bills & Fees,Savings Bank,"22,700.00",INR,INCOME,,,,,,,,91a13914-921d-4b26-af25-d94368470f27
2024-01-30 15:24:24.004,Baba,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,53b5304a-921f-4999-a557-43da2f06cf2a
2024-01-30 15:24:15.470,Sid,Bills & Fees,Savings Bank,200.00,INR,INCOME,,,,,,,,c36b5ccf-3581-4fba-b88d-92479aaf151c
2024-01-30 15:24:07.281,Oil,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,8c478434-6a8f-4a3a-a280-b2d1eb159b36
2024-01-29 15:23:00.000,Baba,Bills & Fees,Savings Bank,100.00,INR,INCOME,,,,,,,,4e4ff565-4f96-4dde-bd08-0a07be2de96b
2024-01-29 15:23:00.000,RtA,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,489ba951-574c-47e6-9f70-283a8625ac2b
2024-01-29 10:38:05.916,Tire,Bills & Fees,Savings Bank,700.00,INR,EXPENSE,,,,,,,,07d637a4-e28a-427c-91c2-97166574c171
2024-01-27 06:10:47.124,Adjust balance,,Cash,26.00,INR,INCOME,,,,,,,,61362b52-55cd-4a35-870c-96c1075cb969
2024-01-27 04:37:00.000,Petrol,Bills & Fees,Savings Bank,250.00,INR,EXPENSE,,,,,,,,73a54227-a3b9-4371-8991-757c3b4fb080
2024-01-27 04:37:00.000,Noodles,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,8371faa5-187d-4cb7-9638-0f6dfaa81e66
2024-01-27 04:36:00.000,Xerox,Bills & Fees,Savings Bank,5.00,INR,EXPENSE,,,,,,,,f1721a7d-5545-47bf-9b90-6b06960977d5
2024-01-27 04:35:00.000,Xerox,Bills & Fees,Savings Bank,27.00,INR,EXPENSE,,,,,,,,a3ec4156-7982-452e-a216-0e24807db19c
2024-01-26 04:33:00.000,Snacks,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,c28e68ff-8145-47dc-9f09-44961badf8e7
2024-01-25 14:33:31.826,Snacks,Food & Drinks,Savings Bank,120.00,INR,EXPENSE,,,,,,,,bc569445-924a-4f41-ba8a-cfaebad5b670
2024-01-24 04:32:00.000,AtR,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,e7e84fa0-cad7-4e3a-ab5f-bbbbb660fef4
2024-01-24 03:47:05.711,Adjust Balance,,Savings Bank,1.00,INR,EXPENSE,,,,,,,,82313b51-7a73-4fda-af6e-c7fadcd160c2
2024-01-24 03:46:24.198,License,Bills & Fees,Savings Bank,300.00,INR,EXPENSE,,,,,,,,2b4c9f29-f45d-450b-97c2-90e5405939ab
2024-01-23 03:46:00.000,Snacks,Food & Drinks,Savings Bank,115.00,INR,EXPENSE,,,,,,,,5e6505ce-b9a0-427c-a657-19dde6dc7019
2024-01-22 03:45:00.000,Grand original,Bills & Fees,Savings Bank,30.00,INR,EXPENSE,,,,,,,,36f3eb09-6f6a-4e5b-91f8-8e41d93ef8a4
2024-01-21 05:25:27.557,Shampoo,Bills & Fees,Savings Bank,4.00,INR,EXPENSE,,,,,,,,ee3dc653-328a-4970-8b6a-ef34275c8c66
2024-01-21 05:25:14.108,Haircut,Bills & Fees,Savings Bank,150.00,INR,EXPENSE,,,,,,,,999ee300-2c54-46fa-b342-1de14cfea372
2024-01-20 04:26:59.396,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,08b1619c-e9fd-4495-bbcc-34657dd1f02c
2024-01-20 03:48:40.411,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,38b21bfe-b68e-4d98-b6ef-32dcbeac1926
2024-01-18 12:10:38.789,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,1c861ef9-f216-41f8-b4a7-83fed31c724d
2024-01-18 02:07:00.000,Snacks,Food & Drinks,Savings Bank,111.00,INR,EXPENSE,,,,,,,,1e9d9edb-85aa-423c-b725-9112a2f93daf
2024-01-16 07:46:00.000,Juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,066cda8c-34ac-483b-9fae-86c251c0b718
2024-01-16 07:46:00.000,Shawarma 🌯,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,325d7ce7-3b80-458e-bc2e-2a6f99e0e66e
2024-01-16 04:36:47.099,Bike,Transport,Savings Bank,30.00,INR,EXPENSE,,,,,,,,e5bc106a-3d23-4934-a2f6-0fa7899c38a0
2024-01-16 03:41:55.665,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,fb002695-e190-4f6d-98d4-d13ca75ccaa4
2024-01-16 02:22:09.074,Rent,Bills & Fees,Savings Bank,"3,500.00",INR,EXPENSE,,,,,,,,064cbb70-db59-4ef3-942d-06baaae83f6b
2024-01-15 12:32:43.650,Juice,Food & Drinks,Savings Bank,75.00,INR,EXPENSE,,,,,,,,ab0b6158-98bd-4e51-b064-e2fc9936c691
2024-01-14 12:33:00.000,Recharge,Bills & Fees,Savings Bank,0.90,INR,EXPENSE,,,,,,,,145120d9-1acd-4e76-aea0-3f989b3cb972
2024-01-13 15:08:57.801,Snack,Transport,Savings Bank,30.00,INR,EXPENSE,,,,,,,,7e8df008-d9ee-47e8-85e1-7edb5b8926bc
2024-01-13 12:32:00.000,Snacks,Bills & Fees,Savings Bank,60.00,INR,EXPENSE,,,,,,,,fac77f58-e2be-4305-9b5f-41235fb83dc6
2024-01-13 09:35:12.683,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ff44294b-b77b-44d5-be45-ab449073ba8d
2024-01-12 09:34:00.000,RtA,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,65c1add8-7f6f-4a18-8b1b-c6c3fc84c9de
2024-01-12 09:34:00.000,Burger AM,Food & Drinks,Savings Bank,99.00,INR,EXPENSE,,,,,,,,719cc580-7a38-4261-8b62-fb8b1b06750f
2024-01-12 09:33:00.000,Breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,f2509f7f-43ee-4eab-9603-1d246916f308
2024-01-11 09:32:00.000,Aloo bhujia,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,afc9d2e4-50a3-4659-ab86-885cbaf2be50
2024-01-11 04:38:04.483,Adjust balance,,Cash,16.00,INR,INCOME,,,,,,,,88e8d97e-5ba9-4ef9-8eef-6815400831f2
2024-01-11 04:36:59.560,Something,,Cash,5.00,INR,EXPENSE,,,,,,,,92044b8c-15a9-42e3-a82c-a5de71d776a0
2024-01-11 04:36:32.558,Stonks,Bills & Fees,Savings Bank,400.00,INR,EXPENSE,,,,,,,,631b0e48-8bdb-4b11-a232-5a8f05614a64
2024-01-11 03:53:59.551,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,3b02b38c-294f-46bc-99a9-1ae80f912127
2024-01-11 03:53:57.667,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,b3b6b50d-2ce5-4bb4-96c7-6d498e8f7a63
2024-01-10 10:00:50.505,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,25745581-b08b-45fe-a7a8-b7beb53b435e
2024-01-10 03:53:00.000,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,832fc5ad-8ad1-4d90-aa63-a37be9bf5646
2024-01-09 14:55:44.452,Sid PayUp,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,d6457ef5-8369-4902-9d0f-a0b01a4c8b14
2024-01-09 12:14:56.340,Adjust balance,,Savings Bank,50.22,INR,EXPENSE,,,,,,,,767d6824-19d2-4f20-9aaf-bc9575386cdc
2024-01-09 12:14:18.266,Adjust balance,,Cash,20.00,INR,EXPENSE,,,,,,,,5417947f-d604-4ce8-8e2d-96d51ecd8fae
2024-01-09 12:12:08.566,Sid PayUp,Bills & Fees,Savings Bank,200.00,INR,INCOME,,,,,,,,81ba4bd5-29e6-4e82-9ba9-3e53b50bb099
2024-01-09 12:11:43.743,RtA,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,026d61f6-1c38-42dc-b3df-6d43d7ab8e82
2024-01-09 12:11:33.151,Recharge,,Savings Bank,0.00,INR,TRANSFER,100.00,INR,Metro Card,100.00,INR,,,3cb293f6-822e-4eef-837c-18447b92de5f
2024-01-09 03:50:35.826,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,67b5b70e-1701-4569-a03d-2fcc9d4f776d
2024-01-08 09:14:26.713,Payup,Food & Drinks,Savings Bank,280.00,INR,EXPENSE,,,,,,,,30df268f-7cd4-4ba5-b1d4-519392b32fb1
2024-01-08 09:13:22.434,Scholarship,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,c6424fc9-89bd-4b4a-98a3-e7b725236291
2024-01-07 10:06:54.505,Juice,Food & Drinks,Cash,25.00,INR,EXPENSE,,,,,,,,a64977ee-015c-4a62-bb84-7134a2d35f55
2024-01-07 09:14:00.000,Gala nyt,Bills & Fees,Savings Bank,600.00,INR,EXPENSE,,,,,,,,61dab4a8-4da2-458e-8d60-d2c686574151
2024-01-07 09:13:00.000,Parking,Bills & Fees,Savings Bank,15.00,INR,EXPENSE,,,,,,,,0d8de94b-38b2-4364-aa40-39e8d234817d
2024-01-07 09:12:00.000,Stationary,Bills & Fees,Savings Bank,72.00,INR,EXPENSE,,,,,,,,2547211d-5d50-483a-8225-f077ad54d5e0
2024-01-06 12:41:20.459,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d797f742-d7c8-4344-b5cc-c58aa6c0fcf8
2024-01-06 07:44:42.274,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e75f945f-0986-4222-9c1c-58839b645150
2024-01-06 07:44:31.074,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,593376ba-9009-4dbe-a7fc-b0aab77f2a86
2024-01-04 12:45:08.344,Snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,79fcbca7-4bbd-4ac9-a3ee-76c6663b6252
2024-01-04 03:49:57.713,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a40a2cfb-b43f-49ca-9e28-49bfc915b071
2024-01-02 12:57:39.490,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,8139b955-d2d0-4155-9962-85b5c088d0d4
2024-01-02 12:57:29.414,Snacks,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,7d6bedb3-c626-44d2-b41e-ffd416862e62
2024-01-02 03:58:55.807,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,197883a7-a5d4-4098-9b61-eab1bf02ee18
2024-01-02 03:58:47.813,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8ca07f59-8da9-440a-8b5c-7607697c86ef
2024-01-01 05:09:11.934,Cake,Food & Drinks,Savings Bank,300.00,INR,EXPENSE,,,,,,,,ef6a730e-df15-4196-b8ce-0957a2756605
2024-01-01 05:09:01.107,Party,Bills & Fees,Savings Bank,350.00,INR,EXPENSE,,,,,,,,7a9b8b35-3fd9-4c1d-97dd-96c956c79c24
2023-12-30 09:34:17.414,Breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,7f731550-8f09-4bdb-b2d4-844c7a5bc2eb
2023-12-29 14:53:02.460,Goje Payback,Bills & Fees,Savings Bank,30.00,INR,INCOME,,,,,,,,7cd29b8d-31a1-44a6-8c42-e500b7de2d29
2023-12-29 14:52:52.822,Snacks,Food & Drinks,Savings Bank,100.00,INR,EXPENSE,,,,,,,,29bade65-f8aa-46b2-8bfd-382fd9ddc330
2023-12-29 14:52:34.978,Help,,Cash,0.00,INR,TRANSFER,100.00,INR,Savings Bank,100.00,INR,,,5f54fa70-0c1d-4e3d-8475-688a686a2e61
2023-12-29 07:07:45.817,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b17c4c25-b81b-4c0a-b78d-8600a6a4fd2d
2023-12-29 07:07:44.907,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ba6312a5-e59a-4bde-a5ae-aa4285445a7f
2023-12-28 14:03:08.412,Salary,Bills & Fees,Savings Bank,"3,130.00",INR,INCOME,,,,,,,,f3710b81-8a94-4428-9201-2549ad433814
2023-12-28 04:47:55.708,Breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,51715b02-1f3f-407f-9a9e-9431ba36ab0f
2023-12-27 12:44:25.147,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,91540772-f567-486e-a624-d50a242dc7ea
2023-12-27 12:44:18.344,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d83bdd1e-f363-4473-9f37-7c022c870bfb
2023-12-27 03:22:15.547,Stationary,Bills & Fees,Savings Bank,35.00,INR,EXPENSE,,,,,,,,eafd68d0-0f52-4047-846f-548fc37f6797
2023-12-27 03:22:05.053,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,88f10926-281c-4e31-9042-649aea871b3e
2023-12-26 13:24:32.510,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,b2057cd4-7448-409f-bd64-8e65271e453d
2023-12-26 08:47:33.752,Lunch,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,925a2fb3-aeb4-44aa-ac95-66016b19dadc
2023-12-26 04:53:01.660,Adjust balance,,Cash,45.00,INR,EXPENSE,,,,,,,,560c90bf-384c-428b-8848-f8c5f856b0bc
2023-12-26 03:34:28.984,Breakfast,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,68920597-14a9-4714-acda-91e6bd6858d9
2023-12-25 14:00:56.062,Bread,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,d273d514-16d5-4562-827e-634eff37c6b3
2023-12-25 09:03:22.892,Lunch,Food & Drinks,Savings Bank,220.00,INR,EXPENSE,,,,,,,,314faab6-0494-4b3d-9c84-db829002fba4
2023-12-25 06:48:47.727,Tea,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,92f04311-07a7-493b-84ad-d38adcd7222d
2023-12-25 06:48:41.761,Water,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,33223069-48e7-427a-a8c0-1c4efd525528
2023-12-25 06:48:34.150,Breakfast,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,09c3c51f-7cfa-4647-a21e-080e67e542dd
2023-12-25 06:48:28.156,Breakfast,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,6cb14088-4659-473b-81b3-a17246ae6b18
2023-12-25 02:59:00.000,Chicken keema,Food & Drinks,Savings Bank,187.20,INR,EXPENSE,,,,,,,,2290db9f-0eff-4600-bf8f-1f02ff51ca32
2023-12-25 02:59:00.000,Interest,,Savings Bank,30.00,INR,INCOME,,,,,,,,fdc8188b-e3f1-432f-bcb4-e6e40b268f69
2023-12-24 06:49:00.000,Breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,4ce9edcc-510e-4d4f-af17-0ad31309a72f
2023-12-24 06:46:00.000,Coffee,Food & Drinks,Savings Bank,4.00,INR,EXPENSE,,,,,,,,f1663574-2517-4cd1-ab38-d1003184b98e
2023-12-24 06:46:00.000,Coffee,Food & Drinks,Cash,10.00,INR,EXPENSE,,,,,,,,9674d36a-6dbb-4ce4-b604-48032c7c4d0c
2023-12-23 14:02:51.092,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,15ffd4c8-96c6-4997-ac8c-e963264cdc8d
2023-12-22 09:34:46.558,Snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,5adc0ffc-c353-4a97-8a3e-450e9c600802
2023-12-22 07:41:28.912,Payup,Bills & Fees,Cash,200.00,INR,INCOME,,,,,,,,b2f78cc3-5ec5-4c58-b4ec-7e91b945521e
2023-12-22 07:41:18.956,Payup,Bills & Fees,Savings Bank,700.00,INR,INCOME,,,,,,,,b9b9f487-3b24-49f7-8a74-48e0a93c0fc9
2023-12-22 06:59:55.062,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,f8a0462a-deae-48e8-b068-0ffdb31fd8df
2023-12-22 03:30:00.000,Ticket refund,Bills & Fees,Savings Bank,170.56,INR,INCOME,,,,,,,,e45c43ce-01d1-4bc6-820d-8dfc1d1e28ab
2023-12-22 03:28:00.000,Juice,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,7a63f8ae-377a-4c0e-9311-42c1f87eeddd
2023-12-22 03:28:00.000,Payup,Food & Drinks,Savings Bank,40.00,INR,INCOME,,,,,,,,aa757e90-f3c6-4909-9b04-0d1533979761
2023-12-22 03:27:00.000,Pizza,Food & Drinks,Savings Bank,170.00,INR,EXPENSE,,,,,,,,a27cab20-3ec8-43ff-902b-7dfa2f4f3a6e
2023-12-21 08:51:40.915,Tickets,Bills & Fees,Savings Bank,376.00,INR,EXPENSE,,,,,,,,4f355e8f-e329-4cb0-a5df-04fd184f46cd
2023-12-21 07:46:46.462,Gift 🎁,Bills & Fees,Savings Bank,"1,550.00",INR,EXPENSE,,,,,,,,62394bcb-5474-40b1-b1fa-b075914a0d22
2023-12-21 04:47:33.906,Stonks Return,Bills & Fees,Savings Bank,83.66,INR,INCOME,,,,,,,,564e1375-e344-4d95-8cf8-9278ea337875
2023-12-20 15:19:36.021,Shawarma 🌯,Food & Drinks,Savings Bank,330.00,INR,EXPENSE,,,,,,,,6c5084ec-96b0-4cbf-8769-97a6dae9c6b3
2023-12-20 13:21:25.697,Snacks,Food & Drinks,Savings Bank,55.00,INR,EXPENSE,,,,,,,,6c8e4ece-88fc-4fb6-a1c0-dc205e6fa7d7
2023-12-20 12:55:23.182,Recharge,Bills & Fees,Savings Bank,257.90,INR,EXPENSE,,,,,,,,432f3a72-7f95-452e-a183-330f5ec1ace1
2023-12-20 12:52:20.771,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,833c381f-09a6-4375-a592-2c06d15b929d
2023-12-20 07:12:40.662,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,c2054475-c241-40f7-9c5a-d4f855f2b304
2023-12-20 07:12:37.700,Snacks,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,e466961d-3da5-4312-87de-da40811cd2c9
2023-12-19 06:42:52.173,Cashback,Bills & Fees,Savings Bank,3.00,INR,INCOME,,,,,,,,dfd5ce4d-baa0-401b-a51f-9aca90e78b84
2023-12-18 14:20:33.375,Adjust balance,,Cash,300.00,INR,INCOME,,,,,,,,a1a3727b-0a2c-453a-856c-b3f90593b6e7
2023-12-18 13:54:15.211,Adjust balance,,Savings Bank,2.00,INR,INCOME,,,,,,,,227456ba-8dbb-49c1-976b-ee2098f72a41
2023-12-18 13:53:46.737,Weekend,Food & Drinks,Savings Bank,290.00,INR,EXPENSE,,,,,,,,021cb38e-ae47-4155-8e6d-9522e7974d9e
2023-12-16 13:51:00.000,Card maintenance,Bills & Fees,Savings Bank,295.00,INR,EXPENSE,,,,,,,,0a817829-a0cb-48e0-b62a-47648d904c5b
2023-12-16 13:50:00.000,Bus Pass,Transport,Savings Bank,430.00,INR,EXPENSE,,,,,,,,fa98d231-86e3-48ca-bbc7-f27c18c906aa
2023-12-16 06:15:44.787,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,6c3559f3-063a-4a61-99ce-e594dc0d0f7f
2023-12-15 17:39:48.434,Goje Payback,Food & Drinks,Cash,30.00,INR,INCOME,,,,,,,,722e9e7e-e308-4518-9c9f-84de96dd7acb
2023-12-15 17:39:38.159,Sid PayUp,Food & Drinks,Savings Bank,40.00,INR,INCOME,,,,,,,,32e61c00-796a-4f82-9652-5eaf8834d154
2023-12-15 17:37:53.345,Juice,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,949bb309-7699-43ff-ab60-ae179a9f7a40
2023-12-15 17:37:39.927,Snacks,Food & Drinks,Savings Bank,105.00,INR,EXPENSE,,,,,,,,e2badeca-ef83-42a0-826d-c3af2c8d58dc
2023-12-15 05:26:55.111,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,40408840-9681-4dfb-83ce-630136d9d928
2023-12-15 05:26:48.237,Snacks,Food & Drinks,Cash,70.00,INR,EXPENSE,,,,,,,,11788ec1-f814-4697-b451-4f2ca8cf80ac
2023-12-14 04:56:43.264,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,4702862d-7184-4f1f-83e3-5eed5c68bdf3
2023-12-13 17:49:54.294,Biryani,Bills & Fees,Savings Bank,520.00,INR,EXPENSE,,,,,,,,15fbbcaa-c866-4c18-bd6a-2aa0aefc8e6a
2023-12-13 14:46:42.668,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,1ac59627-12e6-410d-9ef0-91a26cabbd63
2023-12-13 14:46:33.503,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,da31bb5f-8e99-4b57-beb5-c404d401e588
2023-12-13 14:46:31.913,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,f17424d4-1ed1-4ad7-9c2e-8f146bdcfc30
