,Date,Amount,Type,Normalized_Amount,dataset
1461,2024-11-16,1051.69,Expense,0.208229033468965,0
1462,2024-11-17,500.0,Income,0.09748415679205401,0
1463,2024-11-17,830.29,Expense,0.16378574884124272,0
1464,2024-11-17,1818.76,Expense,0.3622087549657442,0
1465,2024-11-17,1611.37,Expense,0.3205778028476623,0
1466,2024-11-18,694.33,Expense,0.13649347703462522,0
1467,2024-11-18,1378.66,Expense,0.2738641769862475,0
1468,2024-11-19,606.22,Expense,0.11880649506286095,0
1469,2024-11-20,1198.04,Expense,0.2376069680004336,0
1470,2024-11-20,385.26,Expense,0.07445153493936724,0
1471,2024-11-22,795.56,Expense,0.15681413513247672,0
1472,2024-11-23,3599.0,Income,0.7195696990743994,0
1473,2024-11-24,831.68,Expense,0.16406477397960104,0
1474,2024-11-24,576.51,Expense,0.1128425836523387,0
1475,2024-11-24,850.26,Expense,0.16779447690816057,0
1476,2024-11-25,281.88,Expense,0.053699291195853566,0
1477,2024-11-25,4209.0,Income,0.8420195799366874,0
1478,2024-11-25,383.7,Expense,0.07413838442437515,0
1479,2024-11-26,4882.0,Income,0.9771159239044248,0
1480,2024-11-29,2811.0,Income,0.5613885415014764,0
1481,2024-11-30,1456.94,Expense,0.28957790923854243,0
1482,2024-12-02,39.3,Expense,0.005004386114584985,0
1483,2024-12-05,630.04,Expense,0.12358806254177848,0
1484,2024-12-06,932.73,Expense,0.1843492993257227,0
1485,2024-12-09,169.64,Expense,0.03116851311719256,0
1486,2024-12-11,121.52,Expense,0.021509024154744528,0
1487,2024-12-12,1090.95,Expense,0.2161099880962657,0
1488,2024-12-12,3625.0,Income,0.7247888743242674,0
1489,2024-12-15,1949.45,Expense,0.3884431400967154,0
1490,2024-12-16,1544.74,Expense,0.3072026625823275,0
1491,2024-12-19,406.37,Expense,0.07868910376724084,0
1492,2024-12-19,1047.07,Expense,0.20730162617456535,0
1493,2024-12-21,784.35,Expense,0.15456386764974517,0
1494,2024-12-23,325.64,Expense,0.06248356461640065,0
1495,2024-12-28,727.25,Expense,0.14310175585099655,0
1496,2024-12-28,514.09,Expense,0.10031254830246325,0
1497,2024-12-28,1425.0,Income,0.28316635318158917,0
1498,2024-12-29,655.78,Expense,0.1287550460391478,0
1499,2024-12-29,1480.0,Income,0.29420691621015616,0
1500,2023-04-22,250.0,INCOME,0.2502502502502503,1
1501,2023-04-22,139.0,INCOME,0.13913913913913914,1
1502,2023-04-22,300.0,INCOME,0.3003003003003003,1
1503,2023-04-22,7.0,INCOME,0.007007007007007007,1
1504,2023-04-22,130.0,EXPENSE,0.13013013013013014,1
1505,2023-04-22,259.0,EXPENSE,0.25925925925925924,1
1506,2023-04-22,20.0,EXPENSE,0.02002002002002002,1
1507,2023-04-23,23.6,EXPENSE,0.023623623623623625,1
1508,2023-04-23,750.0,EXPENSE,0.7507507507507507,1
1509,2023-04-24,20.0,EXPENSE,0.02002002002002002,1
1510,2023-04-24,30.0,EXPENSE,0.03003003003003003,1
1511,2023-04-24,30.0,EXPENSE,0.03003003003003003,1
1512,2023-04-24,30.0,EXPENSE,0.03003003003003003,1
1513,2023-04-24,20.0,EXPENSE,0.02002002002002002,1
1514,2023-04-24,35.0,EXPENSE,0.035035035035035036,1
1515,2023-04-24,10.0,EXPENSE,0.01001001001001001,1
1516,2023-04-24,5.0,EXPENSE,0.005005005005005005,1
1517,2023-04-24,10.0,EXPENSE,0.01001001001001001,1
1518,2023-04-24,31.5,EXPENSE,0.03153153153153153,1
1519,2023-04-25,130.64,INCOME,0.13077077077077076,1
1520,2023-04-25,35.0,EXPENSE,0.035035035035035036,1
1521,2023-04-25,10.0,EXPENSE,0.01001001001001001,1
1522,2023-04-25,99.0,EXPENSE,0.0990990990990991,1
1523,2023-04-25,31.5,EXPENSE,0.03153153153153153,1
1524,2023-04-26,200.0,EXPENSE,0.2002002002002002,1
1525,2023-04-26,200.0,INCOME,0.2002002002002002,1
1526,2023-04-26,40.0,EXPENSE,0.04004004004004004,1
1527,2023-04-26,10.0,EXPENSE,0.01001001001001001,1
1528,2023-04-26,20.0,EXPENSE,0.02002002002002002,1
1529,2023-04-26,35.0,EXPENSE,0.035035035035035036,1
1530,2023-04-27,20.0,EXPENSE,0.02002002002002002,1
1531,2023-04-27,20.0,EXPENSE,0.02002002002002002,1
1532,2023-04-27,49.0,EXPENSE,0.04904904904904905,1
1533,2023-04-27,80.0,EXPENSE,0.08008008008008008,1
1534,2023-04-27,30.0,EXPENSE,0.03003003003003003,1
1535,2023-04-27,98.0,EXPENSE,0.0980980980980981,1
1536,2023-04-28,20.0,EXPENSE,0.02002002002002002,1
1537,2023-04-28,20.0,EXPENSE,0.02002002002002002,1
1538,2023-04-28,10.0,EXPENSE,0.01001001001001001,1
1539,2023-04-28,35.0,EXPENSE,0.035035035035035036,1
1540,2023-04-28,10.0,EXPENSE,0.01001001001001001,1
1541,2023-04-28,10.0,EXPENSE,0.01001001001001001,1
1542,2023-04-28,100.0,INCOME,0.1001001001001001,1
1543,2023-04-29,10.0,EXPENSE,0.01001001001001001,1
1544,2023-05-01,10.0,EXPENSE,0.01001001001001001,1
1545,2023-05-01,10.0,EXPENSE,0.01001001001001001,1
1546,2023-05-02,10.0,INCOME,0.01001001001001001,1
1547,2023-05-02,20.0,EXPENSE,0.02002002002002002,1
1548,2023-05-02,10.0,EXPENSE,0.01001001001001001,1
1549,2023-05-02,5.0,EXPENSE,0.005005005005005005,1
1550,2023-05-03,0.0,TRANSFER,1e-06,1
1551,2023-05-03,20.0,EXPENSE,0.02002002002002002,1
1552,2023-05-03,20.0,EXPENSE,0.02002002002002002,1
1553,2023-05-03,35.0,EXPENSE,0.035035035035035036,1
1554,2023-05-04,20.0,EXPENSE,0.02002002002002002,1
1555,2023-05-05,70.0,EXPENSE,0.07007007007007007,1
1556,2023-05-05,40.0,INCOME,0.04004004004004004,1
1557,2023-05-05,50.43,INCOME,0.05048048048048048,1
1558,2023-05-06,20.0,EXPENSE,0.02002002002002002,1
1559,2023-05-06,10.0,EXPENSE,0.01001001001001001,1
1560,2023-05-07,30.0,EXPENSE,0.03003003003003003,1
1561,2023-05-07,8.0,EXPENSE,0.008008008008008008,1
1562,2023-05-08,20.0,EXPENSE,0.02002002002002002,1
1563,2023-05-08,10.0,EXPENSE,0.01001001001001001,1
1564,2023-05-09,10.0,EXPENSE,0.01001001001001001,1
1565,2023-05-09,40.0,INCOME,0.04004004004004004,1
1566,2023-05-09,10.0,EXPENSE,0.01001001001001001,1
1567,2023-05-10,15.0,EXPENSE,0.015015015015015015,1
1568,2023-05-10,20.0,EXPENSE,0.02002002002002002,1
1569,2023-05-11,20.0,EXPENSE,0.02002002002002002,1
1570,2023-05-12,20.0,EXPENSE,0.02002002002002002,1
1571,2023-05-13,20.0,EXPENSE,0.02002002002002002,1
1572,2023-05-13,40.0,EXPENSE,0.04004004004004004,1
1573,2023-05-13,10.0,EXPENSE,0.01001001001001001,1
1574,2023-05-14,631.0,EXPENSE,0.6316316316316316,1
1575,2023-05-14,30.0,INCOME,0.03003003003003003,1
1576,2023-05-16,30.0,EXPENSE,0.03003003003003003,1
1577,2023-05-16,20.0,EXPENSE,0.02002002002002002,1
1578,2023-05-17,30.0,EXPENSE,0.03003003003003003,1
1579,2023-05-18,0.0,TRANSFER,1e-06,1
1580,2023-05-18,10.0,EXPENSE,0.01001001001001001,1
1581,2023-05-18,30.0,EXPENSE,0.03003003003003003,1
1582,2023-05-18,35.0,EXPENSE,0.035035035035035036,1
1583,2023-05-18,75.0,EXPENSE,0.07507507507507508,1
1584,2023-05-19,0.0,TRANSFER,1e-06,1
1585,2023-05-19,430.0,EXPENSE,0.43043043043043044,1
1586,2023-05-20,10.0,EXPENSE,0.01001001001001001,1
1587,2023-05-20,30.0,EXPENSE,0.03003003003003003,1
1588,2023-05-20,100.0,EXPENSE,0.1001001001001001,1
1589,2023-05-20,150.0,INCOME,0.15015015015015015,1
1590,2023-05-21,259.0,EXPENSE,0.25925925925925924,1
1591,2023-05-23,10.0,EXPENSE,0.01001001001001001,1
1592,2023-05-23,10.0,EXPENSE,0.01001001001001001,1
1593,2023-05-23,10.0,EXPENSE,0.01001001001001001,1
1594,2023-05-23,50.0,EXPENSE,0.05005005005005005,1
1595,2023-05-24,20.0,EXPENSE,0.02002002002002002,1
1596,2023-05-24,25.0,EXPENSE,0.025025025025025027,1
1597,2023-05-25,20.0,EXPENSE,0.02002002002002002,1
1598,2023-05-25,10.0,EXPENSE,0.01001001001001001,1
1599,2023-05-27,30.0,EXPENSE,0.03003003003003003,1
1600,2023-05-28,153.0,INCOME,0.15315315315315314,1
1601,2023-05-28,7.0,INCOME,0.007007007007007007,1
1602,2023-05-29,20.0,EXPENSE,0.02002002002002002,1
1603,2023-05-29,20.0,EXPENSE,0.02002002002002002,1
1604,2023-05-30,10.0,EXPENSE,0.01001001001001001,1
1605,2023-05-30,20.0,EXPENSE,0.02002002002002002,1
1606,2023-05-31,20.0,EXPENSE,0.02002002002002002,1
1607,2023-05-31,10.0,EXPENSE,0.01001001001001001,1
1608,2023-06-01,53.27,EXPENSE,0.053323323323323325,1
1609,2023-06-01,10.0,EXPENSE,0.01001001001001001,1
1610,2023-06-02,30.0,EXPENSE,0.03003003003003003,1
1611,2023-06-03,20.0,EXPENSE,0.02002002002002002,1
1612,2023-06-03,20.0,EXPENSE,0.02002002002002002,1
1613,2023-06-04,40.0,EXPENSE,0.04004004004004004,1
1614,2023-06-05,20.0,EXPENSE,0.02002002002002002,1
1615,2023-06-05,25.0,EXPENSE,0.025025025025025027,1
1616,2023-06-05,10.0,EXPENSE,0.01001001001001001,1
1617,2023-06-05,20.0,EXPENSE,0.02002002002002002,1
1618,2023-06-06,20.0,EXPENSE,0.02002002002002002,1
1619,2023-06-06,100.0,EXPENSE,0.1001001001001001,1
1620,2023-06-06,60.0,EXPENSE,0.06006006006006006,1
1621,2023-06-06,0.0,TRANSFER,1e-06,1
1622,2023-06-07,360.0,EXPENSE,0.36036036036036034,1
1623,2023-06-07,20.0,EXPENSE,0.02002002002002002,1
1624,2023-06-07,800.0,EXPENSE,0.8008008008008008,1
1625,2023-06-07,20.0,EXPENSE,0.02002002002002002,1
1626,2023-06-08,10.0,EXPENSE,0.01001001001001001,1
1627,2023-06-09,50.0,EXPENSE,0.05005005005005005,1
1628,2023-06-09,20.0,EXPENSE,0.02002002002002002,1
1629,2023-06-09,3.0,INCOME,0.003003003003003003,1
1630,2023-06-09,10.0,EXPENSE,0.01001001001001001,1
1631,2023-06-10,10.0,EXPENSE,0.01001001001001001,1
1632,2023-06-10,0.0,TRANSFER,1e-06,1
1633,2023-06-10,180.0,EXPENSE,0.18018018018018017,1
1634,2023-06-12,20.0,EXPENSE,0.02002002002002002,1
1635,2023-06-13,60.0,EXPENSE,0.06006006006006006,1
1636,2023-07-04,84.0,INCOME,0.08408408408408409,1
1637,2023-07-04,10.0,EXPENSE,0.01001001001001001,1
1638,2023-07-04,210.0,INCOME,0.21021021021021022,1
1639,2023-07-05,20.0,EXPENSE,0.02002002002002002,1
1640,2023-07-05,10.0,EXPENSE,0.01001001001001001,1
1641,2023-07-10,20.0,EXPENSE,0.02002002002002002,1
1642,2023-07-12,20.0,EXPENSE,0.02002002002002002,1
1643,2023-07-12,50.0,EXPENSE,0.05005005005005005,1
1644,2023-07-12,20.0,EXPENSE,0.02002002002002002,1
1645,2023-07-12,10.0,EXPENSE,0.01001001001001001,1
1646,2023-07-13,10.0,EXPENSE,0.01001001001001001,1
1647,2023-07-13,95.0,EXPENSE,0.09509509509509509,1
1648,2023-07-13,10.0,EXPENSE,0.01001001001001001,1
1649,2023-07-14,80.0,EXPENSE,0.08008008008008008,1
1650,2023-07-14,20.0,EXPENSE,0.02002002002002002,1
1651,2023-07-18,48.0,EXPENSE,0.04804804804804805,1
1652,2023-07-19,10.0,EXPENSE,0.01001001001001001,1
1653,2023-07-19,10.0,EXPENSE,0.01001001001001001,1
1654,2023-07-21,259.0,EXPENSE,0.25925925925925924,1
1655,2023-07-22,5.0,EXPENSE,0.005005005005005005,1
1656,2023-07-23,20.0,EXPENSE,0.02002002002002002,1
1657,2023-07-24,100.0,INCOME,0.1001001001001001,1
1658,2023-07-24,20.0,EXPENSE,0.02002002002002002,1
1659,2023-07-27,10.0,EXPENSE,0.01001001001001001,1
1660,2023-07-28,10.0,EXPENSE,0.01001001001001001,1
1661,2023-07-28,10.0,EXPENSE,0.01001001001001001,1
1662,2023-07-28,30.0,EXPENSE,0.03003003003003003,1
1663,2023-07-29,120.0,EXPENSE,0.12012012012012012,1
1664,2023-07-31,10.0,EXPENSE,0.01001001001001001,1
1665,2023-07-31,20.0,EXPENSE,0.02002002002002002,1
1666,2023-07-31,10.0,EXPENSE,0.01001001001001001,1
1667,2023-08-02,470.0,EXPENSE,0.47047047047047047,1
1668,2023-08-04,10.0,EXPENSE,0.01001001001001001,1
1669,2023-08-04,20.0,EXPENSE,0.02002002002002002,1
1670,2023-08-05,40.0,EXPENSE,0.04004004004004004,1
1671,2023-08-05,20.0,EXPENSE,0.02002002002002002,1
1672,2023-08-07,10.0,EXPENSE,0.01001001001001001,1
1673,2023-08-08,20.0,EXPENSE,0.02002002002002002,1
1674,2023-08-08,30.0,EXPENSE,0.03003003003003003,1
1675,2023-08-09,20.0,EXPENSE,0.02002002002002002,1
1676,2023-08-10,20.0,EXPENSE,0.02002002002002002,1
1677,2023-08-10,200.0,INCOME,0.2002002002002002,1
1678,2023-08-11,20.0,EXPENSE,0.02002002002002002,1
1679,2023-08-12,10.0,EXPENSE,0.01001001001001001,1
1680,2023-08-14,20.0,EXPENSE,0.02002002002002002,1
1681,2023-08-14,15.0,EXPENSE,0.015015015015015015,1
1682,2023-08-14,10.0,EXPENSE,0.01001001001001001,1
1683,2023-08-15,10.0,EXPENSE,0.01001001001001001,1
1684,2023-08-16,20.0,EXPENSE,0.02002002002002002,1
1685,2023-08-16,20.0,EXPENSE,0.02002002002002002,1
1686,2023-08-16,20.0,EXPENSE,0.02002002002002002,1
1687,2023-08-16,60.0,EXPENSE,0.06006006006006006,1
1688,2023-08-16,50.0,INCOME,0.05005005005005005,1
1689,2023-08-16,40.0,EXPENSE,0.04004004004004004,1
1690,2023-08-16,50.0,EXPENSE,0.05005005005005005,1
1691,2023-08-17,20.0,EXPENSE,0.02002002002002002,1
1692,2023-08-17,20.0,EXPENSE,0.02002002002002002,1
1693,2023-08-18,10.0,EXPENSE,0.01001001001001001,1
1694,2023-08-18,600.0,INCOME,0.6006006006006006,1
1695,2023-08-18,20.0,EXPENSE,0.02002002002002002,1
1696,2023-08-18,10.0,EXPENSE,0.01001001001001001,1
1697,2023-08-21,50.0,INCOME,0.05005005005005005,1
1698,2023-08-21,20.0,EXPENSE,0.02002002002002002,1
1699,2023-08-21,30.0,EXPENSE,0.03003003003003003,1
1700,2023-08-21,20.0,EXPENSE,0.02002002002002002,1
1701,2023-08-21,430.0,EXPENSE,0.43043043043043044,1
1702,2023-08-22,20.0,EXPENSE,0.02002002002002002,1
1703,2023-08-23,10.0,EXPENSE,0.01001001001001001,1
1704,2023-09-06,20.0,EXPENSE,0.02002002002002002,1
1705,2023-09-06,10.0,EXPENSE,0.01001001001001001,1
1706,2023-09-07,30.0,EXPENSE,0.03003003003003003,1
1707,2023-09-08,10.0,EXPENSE,0.01001001001001001,1
1708,2023-09-08,20.0,EXPENSE,0.02002002002002002,1
1709,2023-09-08,0.0,TRANSFER,1e-06,1
1710,2023-09-08,64.0,EXPENSE,0.06406406406406406,1
1711,2023-09-09,20.0,EXPENSE,0.02002002002002002,1
1712,2023-09-10,140.0,EXPENSE,0.14014014014014015,1
1713,2023-09-11,20.0,EXPENSE,0.02002002002002002,1
1714,2023-09-11,10.0,EXPENSE,0.01001001001001001,1
1715,2023-09-11,20.0,EXPENSE,0.02002002002002002,1
1716,2023-09-13,20.0,EXPENSE,0.02002002002002002,1
1717,2023-09-14,10.0,EXPENSE,0.01001001001001001,1
1718,2023-09-14,56.0,EXPENSE,0.056056056056056056,1
1719,2023-09-14,30.0,EXPENSE,0.03003003003003003,1
1720,2023-09-14,30.0,EXPENSE,0.03003003003003003,1
1721,2023-09-14,10.0,EXPENSE,0.01001001001001001,1
1722,2023-09-15,60.0,EXPENSE,0.06006006006006006,1
1723,2023-09-15,30.0,INCOME,0.03003003003003003,1
1724,2023-09-15,10.0,EXPENSE,0.01001001001001001,1
1725,2023-09-15,0.0,TRANSFER,1e-06,1
1726,2023-09-15,45.0,EXPENSE,0.04504504504504504,1
1727,2023-09-15,100.0,EXPENSE,0.1001001001001001,1
1728,2023-09-16,30.0,EXPENSE,0.03003003003003003,1
1729,2023-09-18,25.0,EXPENSE,0.025025025025025027,1
1730,2023-09-19,10.0,EXPENSE,0.01001001001001001,1
1731,2023-09-19,20.0,EXPENSE,0.02002002002002002,1
1732,2023-09-19,5.0,EXPENSE,0.005005005005005005,1
1733,2023-09-20,20.0,EXPENSE,0.02002002002002002,1
1734,2023-09-22,20.0,EXPENSE,0.02002002002002002,1
1735,2023-09-23,50.0,EXPENSE,0.05005005005005005,1
1736,2023-09-23,10.0,EXPENSE,0.01001001001001001,1
1737,2023-09-23,20.0,EXPENSE,0.02002002002002002,1
1738,2023-09-23,40.0,EXPENSE,0.04004004004004004,1
1739,2023-09-23,20.0,EXPENSE,0.02002002002002002,1
1740,2023-09-23,259.0,EXPENSE,0.25925925925925924,1
1741,2023-09-25,10.0,EXPENSE,0.01001001001001001,1
1742,2023-09-25,20.0,EXPENSE,0.02002002002002002,1
1743,2023-09-25,20.0,EXPENSE,0.02002002002002002,1
1744,2023-09-25,25.0,EXPENSE,0.025025025025025027,1
1745,2023-09-25,3.0,INCOME,0.003003003003003003,1
1746,2023-09-27,40.0,EXPENSE,0.04004004004004004,1
1747,2023-09-27,20.0,EXPENSE,0.02002002002002002,1
1748,2023-09-28,20.0,EXPENSE,0.02002002002002002,1
1749,2023-09-28,4.0,EXPENSE,0.004004004004004004,1
1750,2023-09-28,70.0,EXPENSE,0.07007007007007007,1
1751,2023-09-28,500.0,EXPENSE,0.5005005005005005,1
1752,2023-09-29,30.0,EXPENSE,0.03003003003003003,1
1753,2023-09-30,55.0,EXPENSE,0.055055055055055056,1
1754,2023-09-30,500.0,EXPENSE,0.5005005005005005,1
1755,2023-10-03,10.0,EXPENSE,0.01001001001001001,1
1756,2023-10-03,20.0,EXPENSE,0.02002002002002002,1
1757,2023-10-05,90.0,INCOME,0.09009009009009009,1
1758,2023-10-05,20.0,EXPENSE,0.02002002002002002,1
1759,2023-10-06,20.0,EXPENSE,0.02002002002002002,1
1760,2023-10-06,20.0,EXPENSE,0.02002002002002002,1
1761,2023-10-15,8.0,INCOME,0.008008008008008008,1
1762,2023-10-15,35.0,EXPENSE,0.035035035035035036,1
1763,2023-10-17,35.0,EXPENSE,0.035035035035035036,1
1764,2023-10-17,10.0,EXPENSE,0.01001001001001001,1
1765,2023-10-17,10.0,EXPENSE,0.01001001001001001,1
1766,2023-10-17,111.0,EXPENSE,0.1111111111111111,1
1767,2023-10-18,0.0,TRANSFER,1e-06,1
1768,2023-10-18,20.0,INCOME,0.02002002002002002,1
1769,2023-10-18,35.0,EXPENSE,0.035035035035035036,1
1770,2023-10-18,10.0,EXPENSE,0.01001001001001001,1
1771,2023-10-18,0.0,TRANSFER,1e-06,1
1772,2023-10-18,30.0,EXPENSE,0.03003003003003003,1
1773,2023-10-18,0.0,TRANSFER,1e-06,1
1774,2023-10-19,35.0,EXPENSE,0.035035035035035036,1
1775,2023-10-19,45.0,EXPENSE,0.04504504504504504,1
1776,2023-10-20,30.0,EXPENSE,0.03003003003003003,1
1777,2023-10-20,35.0,EXPENSE,0.035035035035035036,1
1778,2023-10-20,35.0,EXPENSE,0.035035035035035036,1
1779,2023-10-20,10.0,EXPENSE,0.01001001001001001,1
1780,2023-10-20,30.0,EXPENSE,0.03003003003003003,1
1781,2023-10-21,20.0,EXPENSE,0.02002002002002002,1
1782,2023-10-21,30.0,EXPENSE,0.03003003003003003,1
1783,2023-10-22,50.0,EXPENSE,0.05005005005005005,1
1784,2023-10-22,30.0,EXPENSE,0.03003003003003003,1
1785,2023-10-22,20.0,EXPENSE,0.02002002002002002,1
1786,2023-10-22,30.0,EXPENSE,0.03003003003003003,1
1787,2023-10-22,259.0,EXPENSE,0.25925925925925924,1
1788,2023-10-22,60.0,INCOME,0.06006006006006006,1
1789,2023-10-22,160.0,EXPENSE,0.16016016016016016,1
1790,2023-10-23,10.0,EXPENSE,0.01001001001001001,1
1791,2023-10-23,74.0,EXPENSE,0.07407407407407407,1
1792,2023-10-24,40.0,EXPENSE,0.04004004004004004,1
1793,2023-10-24,440.0,EXPENSE,0.44044044044044045,1
1794,2023-10-24,140.0,EXPENSE,0.14014014014014015,1
1795,2023-10-24,200.0,INCOME,0.2002002002002002,1
1796,2023-10-24,356.0,EXPENSE,0.3563563563563564,1
1797,2023-10-25,600.0,INCOME,0.6006006006006006,1
1798,2023-10-25,470.82,EXPENSE,0.47129129129129127,1
1799,2023-10-25,60.0,EXPENSE,0.06006006006006006,1
1800,2023-10-25,44.0,EXPENSE,0.044044044044044044,1
1801,2023-10-25,35.0,EXPENSE,0.035035035035035036,1
1802,2023-10-26,10.0,EXPENSE,0.01001001001001001,1
1803,2023-10-26,200.0,EXPENSE,0.2002002002002002,1
1804,2023-10-26,10.0,EXPENSE,0.01001001001001001,1
1805,2023-10-26,35.0,EXPENSE,0.035035035035035036,1
1806,2023-10-27,0.0,TRANSFER,1e-06,1
1807,2023-10-27,10.0,EXPENSE,0.01001001001001001,1
1808,2023-10-27,35.0,EXPENSE,0.035035035035035036,1
1809,2023-10-28,30.0,EXPENSE,0.03003003003003003,1
1810,2023-10-30,20.0,EXPENSE,0.02002002002002002,1
1811,2023-10-30,20.0,EXPENSE,0.02002002002002002,1
1812,2023-10-31,35.0,EXPENSE,0.035035035035035036,1
1813,2023-10-31,10.0,EXPENSE,0.01001001001001001,1
1814,2023-11-01,4.0,EXPENSE,0.004004004004004004,1
1815,2023-11-01,10.0,EXPENSE,0.01001001001001001,1
1816,2023-11-01,10.0,EXPENSE,0.01001001001001001,1
1817,2023-11-01,35.0,EXPENSE,0.035035035035035036,1
1818,2023-11-01,0.0,TRANSFER,1e-06,1
1819,2023-11-01,520.0,EXPENSE,0.5205205205205206,1
1820,2023-11-02,35.0,EXPENSE,0.035035035035035036,1
1821,2023-11-03,35.0,EXPENSE,0.035035035035035036,1
1822,2023-11-03,104.0,EXPENSE,0.1041041041041041,1
1823,2023-11-04,650.0,EXPENSE,0.6506506506506506,1
1824,2023-11-04,385.0,EXPENSE,0.38538538538538536,1
1825,2023-11-04,140.0,EXPENSE,0.14014014014014015,1
1826,2023-11-05,30.0,EXPENSE,0.03003003003003003,1
1827,2023-11-05,25.0,EXPENSE,0.025025025025025027,1
1828,2023-11-06,35.0,EXPENSE,0.035035035035035036,1
1829,2023-11-07,44.0,EXPENSE,0.044044044044044044,1
1830,2023-11-07,35.0,EXPENSE,0.035035035035035036,1
1831,2023-11-07,774.0,EXPENSE,0.7747747747747747,1
1832,2023-11-07,35.0,EXPENSE,0.035035035035035036,1
1833,2023-11-08,0.0,TRANSFER,1e-06,1
1834,2023-11-08,10.0,EXPENSE,0.01001001001001001,1
1835,2023-11-08,220.0,EXPENSE,0.22022022022022023,1
1836,2023-11-08,35.0,EXPENSE,0.035035035035035036,1
1837,2023-11-08,35.0,EXPENSE,0.035035035035035036,1
1838,2023-11-09,35.0,EXPENSE,0.035035035035035036,1
1839,2023-11-09,35.0,EXPENSE,0.035035035035035036,1
1840,2023-11-09,10.0,EXPENSE,0.01001001001001001,1
1841,2023-11-10,35.0,EXPENSE,0.035035035035035036,1
1842,2023-11-10,35.0,EXPENSE,0.035035035035035036,1
1843,2023-11-10,10.0,EXPENSE,0.01001001001001001,1
1844,2023-11-10,150.0,EXPENSE,0.15015015015015015,1
1845,2023-11-11,20.0,EXPENSE,0.02002002002002002,1
1846,2023-11-11,10.0,EXPENSE,0.01001001001001001,1
1847,2023-11-11,140.0,EXPENSE,0.14014014014014015,1
1848,2023-11-11,105.0,EXPENSE,0.10510510510510511,1
1849,2023-11-12,70.0,EXPENSE,0.07007007007007007,1
1850,2023-11-13,35.0,EXPENSE,0.035035035035035036,1
1851,2023-11-13,100.0,EXPENSE,0.1001001001001001,1
1852,2023-11-14,20.0,EXPENSE,0.02002002002002002,1
1853,2023-11-14,20.0,EXPENSE,0.02002002002002002,1
1854,2023-11-14,13.2,INCOME,0.013213213213213212,1
1855,2023-11-15,35.0,EXPENSE,0.035035035035035036,1
1856,2023-11-16,0.0,TRANSFER,1e-06,1
1857,2023-11-16,35.0,EXPENSE,0.035035035035035036,1
1858,2023-11-16,20.0,EXPENSE,0.02002002002002002,1
1859,2023-11-16,10.0,EXPENSE,0.01001001001001001,1
1860,2023-11-16,35.0,EXPENSE,0.035035035035035036,1
1861,2023-11-17,35.0,EXPENSE,0.035035035035035036,1
1862,2023-11-17,10.0,EXPENSE,0.01001001001001001,1
1863,2023-11-17,153.0,EXPENSE,0.15315315315315314,1
1864,2023-11-17,0.0,TRANSFER,1e-06,1
1865,2023-11-18,10.0,EXPENSE,0.01001001001001001,1
1866,2023-11-18,20.0,EXPENSE,0.02002002002002002,1
1867,2023-11-18,430.0,EXPENSE,0.43043043043043044,1
1868,2023-11-19,20.0,INCOME,0.02002002002002002,1
1869,2023-11-20,35.0,EXPENSE,0.035035035035035036,1
1870,2023-11-20,50.0,EXPENSE,0.05005005005005005,1
1871,2023-11-20,10.0,EXPENSE,0.01001001001001001,1
1872,2023-11-21,259.0,EXPENSE,0.25925925925925924,1
1873,2023-11-21,35.0,EXPENSE,0.035035035035035036,1
1874,2023-11-21,200.0,EXPENSE,0.2002002002002002,1
1875,2023-11-21,10.0,EXPENSE,0.01001001001001001,1
1876,2023-11-21,30.0,EXPENSE,0.03003003003003003,1
1877,2023-11-21,46.0,EXPENSE,0.04604604604604605,1
1878,2023-11-22,10.0,EXPENSE,0.01001001001001001,1
1879,2023-11-22,35.0,EXPENSE,0.035035035035035036,1
1880,2023-11-22,0.0,TRANSFER,1e-06,1
1881,2023-11-23,50.0,EXPENSE,0.05005005005005005,1
1882,2023-11-23,35.0,EXPENSE,0.035035035035035036,1
1883,2023-11-23,10.0,EXPENSE,0.01001001001001001,1
1884,2023-11-24,35.0,EXPENSE,0.035035035035035036,1
1885,2023-11-25,800.0,EXPENSE,0.8008008008008008,1
1886,2023-11-25,19.2,EXPENSE,0.01921921921921922,1
1887,2023-11-25,20.0,EXPENSE,0.02002002002002002,1
1888,2023-11-26,4.0,EXPENSE,0.004004004004004004,1
1889,2023-11-26,30.0,EXPENSE,0.03003003003003003,1
1890,2023-11-26,10.0,EXPENSE,0.01001001001001001,1
1891,2023-11-27,35.0,EXPENSE,0.035035035035035036,1
1892,2023-11-28,20.0,EXPENSE,0.02002002002002002,1
1893,2023-11-28,20.0,EXPENSE,0.02002002002002002,1
1894,2023-11-29,20.0,EXPENSE,0.02002002002002002,1
1895,2023-11-29,552.0,EXPENSE,0.5525525525525525,1
1896,2023-11-29,140.0,EXPENSE,0.14014014014014015,1
1897,2023-11-29,520.0,EXPENSE,0.5205205205205206,1
1898,2023-11-29,20.0,EXPENSE,0.02002002002002002,1
1899,2023-11-29,35.0,EXPENSE,0.035035035035035036,1
1900,2023-11-29,35.0,EXPENSE,0.035035035035035036,1
1901,2023-12-01,35.0,EXPENSE,0.035035035035035036,1
1902,2023-12-01,220.0,INCOME,0.22022022022022023,1
1903,2023-12-01,10.0,EXPENSE,0.01001001001001001,1
1904,2023-12-01,20.0,EXPENSE,0.02002002002002002,1
